,order_id,payment_sequential,payment_type,payment_installments,payment_value
50552,db7698489d1a82bb9b7d8220eae5f708,1,boleto,1,76.6
50553,baeda1a6ab86cb05572b31817ab4e413,1,boleto,1,56.26
50554,7e0116db05fb76773a33ff4e6e9b841e,1,credit_card,10,257.83
50555,f59ede2da7d659b1ead8da6a44181e25,1,credit_card,1,33.47
50556,915f541ee5f9fd7b10797945cfabf971,1,boleto,1,138.8
50557,a4c669715198e1c9b87995ff9da64ee5,1,boleto,1,56.6
50558,0e748699edd544eb244d173a5658b7a8,1,boleto,1,133.24
50559,4e102515dd3511449d6a1bf57bfc0d6b,1,boleto,1,144.31
50560,d634e78710f26d98ace611f615489774,1,credit_card,1,43.1
50561,23d42019f5dad56f22fc05644f13b3fb,1,boleto,1,93.38
50562,61e65f86ab3c3c64379719d4353f13fb,1,credit_card,8,386.88
50563,dabf7d37b038c3cdc2fdc619a7dc9f63,1,credit_card,1,93.1
50564,1431b547a5eddb3dbc9adaef89b9e5f9,1,boleto,1,367.2
50565,1929b9b60df702da58751db8fb70145a,1,credit_card,8,161.77
50566,c1f534b2a0002528a5e5e5001f6be004,1,credit_card,7,508.62
50567,363298a11fe308fc97c376a8a9707a2b,1,credit_card,5,51.06
50568,ff54387ebb9660cb3ffc874139e4bd56,1,credit_card,3,155.03
50569,a2a14c3ce5305a2e20126dac4cd05a1b,1,credit_card,1,30.45
50570,00048cc3ae777c65dbb7d2a0634bc1ea,1,boleto,1,34.59
50571,1ae5e030d89d7b67c836e475fd6724e7,1,credit_card,1,59.38
50572,12cdb224996beb57ba2315faff824277,2,voucher,1,0.33
50573,cf2ba525f5b1e06b1a3fbb7186b0053b,1,boleto,1,162.86
50574,a5de8a72ffd64d3a73ae50d6fdac540a,1,credit_card,1,32.95
50575,76ef0609633755e00097957236215e2d,1,credit_card,10,1072.59
50576,5a8f325f70adcaee7b80d649a1f28876,1,boleto,1,52.0
50577,d4206a5584f401730e7680e4b9cd696d,1,boleto,1,96.42
50578,ddc75e18227aa517946c2239d18d1300,1,credit_card,8,234.47
50579,18f15d3fbb7850283b527597c8f58704,1,boleto,1,89.67
50580,5d90613dda6344621749ba10ca8286a6,2,voucher,1,2.25
50581,2e861c28dbcf6a24d299aee0966d317b,1,credit_card,2,113.08
50582,3469cd5864fcd9a98df4399780a22cc0,1,debit_card,1,31.71
50583,a69d0f3cfd16e940ead155695b5fb184,1,credit_card,3,235.9
50584,d7cf4cfa459e1aa65b53967474c42a78,1,credit_card,3,116.94
50585,8682a030870edcce6a8b8299b68aa4d6,1,boleto,1,48.93
50586,925c06d3251137f2c176e80cd9b87e32,1,boleto,1,106.39
50587,782b00205051ed11c71726e9554e788e,1,credit_card,2,76.92
50588,1d0e8770169496e47622b6cbc0d10bda,1,credit_card,10,109.49
50589,cd796930ba8c7ed14c79e469aa87c22a,1,credit_card,1,78.2
50590,4f1185748d3ae9c27076947ae98ebed8,1,credit_card,5,170.53
50591,6beda2e83cae415b15cbe66e53e39f90,1,boleto,1,149.63
50592,4f3a6e28d764cf896b1fceb0028422c8,1,credit_card,2,122.05
50593,96d4aa53586046965c471164413b37cd,1,credit_card,5,75.17
50594,3a04af7ae8cc442a2dad55dec73fb2e6,1,credit_card,1,569.61
50595,1dfeb15ca880ba3d63e0cf3a69041c94,1,credit_card,4,115.45
50596,37478cd0f9c2bb79fe9027f43f6e28c3,1,credit_card,3,162.25
50597,7494ff11ec6f65a817b90438cb03cd49,1,credit_card,1,89.27
50598,5b2bc181b79df76b831c2c73bfa96c08,1,credit_card,1,139.03
50599,f5219d97208f4c6aed81985144497f1e,1,credit_card,3,233.66
50600,f8ff5b18bc19c8bf59c91bf6cda39f38,1,credit_card,1,60.0
50601,af9cf6a8b011e9fea2be4c295942e58b,1,credit_card,10,104.65
50602,0fd5b0b57e1006706acc1bc1ccc2f66f,1,boleto,1,59.36
50603,0d68ee25f75190aba2b49bf9f25f8f6a,1,credit_card,1,153.1
50604,5c582483eb0e06d5cf970b645fe51c58,1,boleto,1,167.51
50605,c2e945f7388f760b0bd02c22a4f6993c,1,credit_card,1,70.03
50606,b4bc40a1e857b8ebe41c4ecb73594e58,1,boleto,1,132.39
50607,e7f65461e6bfbb6977c3d24ff623024e,1,credit_card,4,209.98
50608,c02b94fd5ea9686eeb34331524f3bef9,1,credit_card,5,195.93
50609,4ee98e5c36cdadbb40216412e0364478,1,credit_card,1,127.22
50610,c8a2a495848f547a4a4a26597ca9190b,1,boleto,1,30.54
50611,b16eb7a0c75d99f6818fc68dffa8f11d,1,credit_card,9,188.34
50612,a7e472861dff35474ad24bb91b562095,1,boleto,1,433.46
50613,08edff712f0cd04883215bdb5b0d7c7f,1,credit_card,1,82.08
50614,6e424a06931a556c15b962b40017f690,2,voucher,1,22.79
50615,4689301ba3cbffea28d57a22a80987c3,1,boleto,1,161.02
50616,a7f3eb9a2e38d344a3311dbbf4c5d9ba,1,credit_card,1,31.35
50617,6d1bb6a3257e28040854d87c7984acf9,1,credit_card,10,1206.34
50618,3275736da1234f55d52bdf09d86b93bc,1,boleto,1,328.63
50619,9d302458a5c2070516051da353068870,1,credit_card,3,177.62
50620,66a5c9d33ec9b0db1d894e4812a0f941,1,boleto,1,48.3
50621,9af6969948e200d06da8a823d774095d,1,credit_card,1,92.1
50622,3253dbc37317420bcb7b0f5aa1c571c1,1,boleto,1,22.75
50623,16b4ac6ceeaa0dd48fcff2baebee690f,1,credit_card,1,20.75
50624,229d0231b531443ecfe2a09572108c7b,1,credit_card,3,114.79
50625,1550ad5373660bdeb5c52239b456396e,1,credit_card,1,186.33
50626,d896771c13346a1152e08d268514f544,1,credit_card,1,268.84
50627,dbb0da1abcce904dc52dd60ae31d5c12,3,voucher,1,5.52
50628,1112bad3c4cd355a36c9d51e7e8e57d1,1,credit_card,3,87.13
50629,29382aea641df80ffc138e1d4dd50ffd,1,credit_card,1,16.86
50630,8eadc079bd4cf0c38f40bf74468c47c7,1,credit_card,5,246.99
50631,0159b449009b3f8748ed7c56e9d84afe,1,credit_card,2,23.78
50632,79581b0708489f6f9539c0d29dc53bb7,1,credit_card,4,100.41
50633,4d8670f88c5a4efafebd84b26366ef48,1,credit_card,2,23.68
50634,5fc76c1f5833af0c710c26857de81654,1,credit_card,8,81.78
50635,f15e15e34e647bdbf9b1d1a608d6518d,1,credit_card,2,98.32
50636,fe1de25cdd6ea030b9fa112a11872f0c,1,credit_card,1,105.41
50637,852feac7b3370fb864da154ab60e785c,1,credit_card,1,123.74
50638,0822275bffed889280029c0c32b003e6,1,credit_card,1,36.0
50639,da2ae2d46fd31dce84161c9dbf64331b,1,credit_card,5,113.26
50640,05b2ebbb3869fd116a0a1c247ba70d00,1,credit_card,1,33.75
50641,1a8c264f168671d7d308cfbad9e54a97,1,credit_card,1,85.05
50642,3010bb1af2af6f8743b4eb307633d044,1,credit_card,8,182.52
50643,f61b4ccbaddccab272bfc6fb3832cd85,1,credit_card,1,33.72
50644,aab70889fd90187d6709afee3f19853f,1,boleto,1,62.65
50645,a4e56a5d579e9d4268c4cacb5a6e5747,1,boleto,1,168.23
50646,ccb305c5e4d5aba538319152fb92cd7f,1,boleto,1,65.2
50647,9951d6a662cb9e7b5bb442786dbf34fe,1,credit_card,7,344.55
50648,87500eb4c129524a989447f3fb4d5c8d,1,credit_card,1,84.91
50649,1ae621120c3aa70ed2cb1388a641ffc9,1,boleto,1,43.0
50650,e4e3b896819586eea806108a108aad30,1,credit_card,8,87.82
50651,fc92a3e6d1520d0e2ac17171a736ccb8,1,credit_card,9,95.99
50652,ddebbbff46c170583ad0c76fcf152e99,1,credit_card,1,96.81
50653,05434c77e67f2531d6b5a6c5f8bce535,1,credit_card,3,149.45
50654,6221ed781ae09ecc0882f02db01e49f9,1,credit_card,1,49.41
50655,2d5ae830c6d01bd20fb19d16cef10ce3,1,credit_card,2,59.5
50656,6be09fd2c367b8fad5b25b1315c335bb,1,credit_card,4,365.37
50657,d694c1f3e3e0bd20d4673555d43c875a,1,boleto,1,179.86
50658,e1042f4c3705d9c1f9ec8d96a1771a58,1,credit_card,4,44.5
50659,775dfb31da346e5cf77c2fda51ae7bd4,1,credit_card,2,103.37
50660,fba896b434960b7968da1f24e5fd1d01,1,credit_card,4,247.61
50661,0392bc239ce28b0377e6b3073df2c674,2,voucher,1,100.0
50662,124a51eba46b576ea4c0bd1bc8342cee,1,credit_card,10,149.14
50663,dea1c68b20fccbaec97b0d385e91d0a2,1,credit_card,3,68.04
50664,5281594b70a5c7ed8821c77aae621155,1,boleto,1,99.95
50665,501ce8d70f48706ea5befe3ff2717cb4,1,boleto,1,39.34
50666,e38fb0d87dea5ab1a9c8e257fa716b80,1,credit_card,2,46.84
50667,697495e65867be26f25a3b5df26fcdac,1,credit_card,4,317.88
50668,99dfcc83525b208fd377c1f81ab0d96e,1,credit_card,4,131.14
50669,4fd0ae446e2a80905f26ec0cf87f10e5,1,credit_card,4,154.85
50670,ca5a6a09733f353ede92562e5d858d88,1,credit_card,4,218.65
50671,c6492b842ac190db807c15aff21a7dd6,6,voucher,1,11.57
50672,a6d1a3603743294fba96635ebe821f46,1,credit_card,3,292.53
50673,7994afae681339663255426a086c7a8f,1,credit_card,2,86.89
50674,9de066b66e2d360fe874c00becef6a22,1,credit_card,3,74.18
50675,82c25f5fe611fe504eca8e2ded507842,1,credit_card,2,64.14
50676,4b1c6eb00f599c2ea1d21e446cd60efa,1,credit_card,1,197.65
50677,12e0898b7f4ce2bfc6fd1ec0212154e9,1,credit_card,3,69.12
50678,5d01a533e7f1331b73d8ff83450b5944,1,credit_card,1,82.12
50679,2839b4c58dc6f1ff77f8a662d6c392c6,1,boleto,1,1122.45
50680,87f48ad03a575830fd30137520ef411b,1,credit_card,1,114.95
50681,5850a159b783424b168c438678b6cc61,1,boleto,1,146.68
50682,b785c9a36593879a9109ad7539f2467c,1,credit_card,10,274.82
50683,669680ec0096baf96bb966401209e3f3,1,credit_card,3,193.84
50684,9db124260fdb15801f3657542b1e29fa,1,credit_card,2,46.52
50685,307ddda45d830e2a08ee3892edec5d2a,1,boleto,1,188.5
50686,d13a4ce63c7414eb0705119412532eb3,1,credit_card,5,129.32
50687,8d032d2c8478f7aedda32fc2d5014954,1,credit_card,1,25.75
50688,a8a18e23a5c2a59c0a61550c6d690d96,1,credit_card,1,167.88
50689,07156fa55794dec196d72e6d8b07339a,1,credit_card,4,133.63
50690,b5a5f8ac4bb761fbe9b16518c8107543,2,voucher,1,83.91
50691,867c1fae09ee60fcad9d4257bcbe40d8,1,boleto,1,75.08
50692,f52b051fa3520b5b162e98796d07c186,1,boleto,1,283.0
50693,dbbbc904081f8e928028432e2e3d7686,1,credit_card,10,1400.74
50694,0c573af818c3b5409a2255629eec2ad3,1,boleto,1,81.89
50695,65fe49f6306ac1ba00c59d9e65c78827,1,credit_card,6,60.73
50696,599b4f476f3590d89be00a727812d390,1,credit_card,2,137.6
50697,ede12c5ebde30b74b530b13251f2951d,1,credit_card,9,96.22
50698,9067ce8fd351c50adbb59319b9ef50d8,1,credit_card,3,87.5
50699,62e9c99570efe4131bd3b6676a4fcd00,1,credit_card,3,52.78
50700,bbab597cf5357b95cfff24d3ce830088,1,credit_card,3,162.39
50701,e36014582000662d5209cd6603e5e336,1,boleto,1,47.05
50702,803e846755032b2a03349c3c158fd8bf,1,credit_card,1,90.39
50703,82c1d5e96ea750adc1f2c2011af5b0e6,1,boleto,1,92.46
50704,56dff4484c68636969e851203694d13e,1,credit_card,5,113.13
50705,14feb2791a33105fe2092f7ac34e3200,1,credit_card,8,93.91
50706,5d8e9c0a711b826b72298f9abeb269cd,1,boleto,1,35.86
50707,ec9a51782b5483ba996ab13bc3bbc30d,1,credit_card,1,78.28
50708,240891986117bf8fdfbed747309a06e9,1,voucher,1,38.12
50709,1b0bc086985717610dbca11d3324771c,1,credit_card,3,147.52
50710,708d8f65b7d44e636e299978fa1f11a4,1,boleto,1,161.46
50711,cb377b36915d19e7cab97dd57c5055aa,1,credit_card,1,38.27
50712,4069c489933782af79afcd3a0e4d693c,2,voucher,1,9.33
50713,611dbbe94f5a41ae2520035297b02b3a,1,debit_card,1,47.53
50714,9ca1180e941195f37062a7d063cf2767,1,credit_card,3,44.59
50715,1b4dc1c360e958d57a893d4e5d9cd608,1,boleto,1,59.1
50716,9286a7cc933d6e2099098e4ae057e5dc,1,boleto,1,34.69
50717,67dfef90831fae7aa3b82e90e93ed02a,1,credit_card,2,172.75
50718,0ccec03928b91e74f73a46d5b77c60e5,1,boleto,1,48.01
50719,3c4e225b9b32cc19fcefee42082df53f,1,credit_card,5,75.04
50720,6c578cefe8f43f6e1394ded9f6f537c5,1,credit_card,1,34.26
50721,9cd3b076bc5d4205fc15c0b23dfc78bb,2,voucher,1,64.22
50722,07ea296aee6d3fc7e722d3d2716448c9,1,credit_card,1,30.39
50723,46c22ce0488991c798933effd2b57574,1,credit_card,2,139.59
50724,deb21a069a630275a86d9f571e371d22,1,credit_card,3,93.3
50725,8f491cf3fabf128822544c78d73acfc3,1,credit_card,1,77.57
50726,72cf143276433584d0f80bc348571c69,1,boleto,1,279.65
50727,677f9173f4c3d73675716a1200c8486d,1,credit_card,8,359.64
50728,3d5c01d5bef96b82a7ae8684f1665c31,1,credit_card,1,118.74
50729,6251915eca989de65a0d5bd949bb98fd,1,credit_card,4,140.49
50730,3e842a1e166c97b49a05adaf6c7581f2,1,credit_card,8,97.68
50731,59b8ec350171c9fe4e4048ce80351ebe,1,debit_card,1,138.74
50732,7c9956750739a47dba7a6928ba2f0245,1,boleto,1,172.52
50733,b921acf09054fd397896f271b0456f01,1,credit_card,1,11.88
50734,08f77a9d173ce275845e91e81500838c,2,voucher,1,50.0
50735,5e889b27fcf62bb902c417303e5f688f,1,credit_card,2,116.13
50736,21f8398df3e0b6c3c2ba3efbebf46b3f,1,credit_card,1,73.03
50737,0582e17dbb2d3c6052b964ab8e62dff5,1,boleto,1,144.65
50738,31938103922393f681c7f0c0fc14cd20,1,boleto,1,151.7
50739,af2adc7e31b52bdfe068cf60426b54b2,1,boleto,1,100.23
50740,9edcd3a848a4995853a247201493b4d7,1,credit_card,1,153.9
50741,1477de0726169d2ad17e417783d332e7,1,credit_card,1,41.62
50742,dcd55caf6dcb4c4a54e6f09eecdb4822,1,debit_card,1,25.84
50743,3a830ecb5338f0ff69822d388b64822e,1,credit_card,3,207.02
50744,8b22958a1b6c74b753579682cc05bf21,1,credit_card,1,152.66
50745,c72b9a169668381c6a1d12462a2e05e3,1,credit_card,4,282.27
50746,464cedd739a103ce68a9fbf5812523ed,1,boleto,1,54.0
50747,ef2d1b5b5f1fc3ea70338bb4c64f0129,1,boleto,1,85.98
50748,47c1158d35b8d9f0453d5f2ddbbcb3b0,1,boleto,1,73.5
50749,cd2f69bee54086eeb259dc69de724245,1,credit_card,4,146.92
50750,2897ea74f9139bdcd87a8d18548af8e2,1,credit_card,1,536.3
50751,2fd1f537efecf73f84bc7c24d966cff8,1,boleto,1,313.53
50752,7fabd5670856f9508229716816520d5b,1,credit_card,1,53.0
50753,a84565af4cdf9483cc1cf6b94686a95f,1,credit_card,1,59.96
50754,2c7e89e493d79a803615950d27017f1f,1,debit_card,1,126.99
50755,5cbc7c89712aae49a2bb1c98be72f597,1,boleto,1,157.4
50756,63ad5fd77fd359625705305bfb02724b,1,credit_card,1,57.43
50757,5a2659fdf85dadabc979ad8b8c0d6ce2,1,credit_card,3,186.43
50758,6c5eb0920626d3ff5588d03d6f2d4936,1,boleto,1,126.94
50759,9d08114eba8cc347f5073bc95311a728,1,credit_card,8,86.83
50760,39088c337dc4bbb9ff7797fcfdeb6f3a,1,credit_card,3,89.38
50761,f7d5fa83743d8d78c798e7824125ee7f,1,boleto,1,88.91
50762,5a2ffe78a231c1fdf9f1bc7c7897b592,1,credit_card,1,92.31
50763,574d6172ae1179b6855da44fa76d9741,1,credit_card,10,203.08
50764,6f585e3d1235b5a3e6a640b8858e1b4f,1,credit_card,3,92.3
50765,24fc5bee7d0b2002195bd802dda62f89,1,credit_card,2,107.78
50766,9a1f54eaf9aeef72861a0838a4d6715c,1,credit_card,7,146.84
50767,a5a9f45d795fafe0077043697f62fd4f,1,credit_card,6,241.95
50768,d7eb562631f3f08adc0a2428d057fc5e,1,credit_card,10,141.5
50769,40f7051042336b961ed4d8170f73bd41,1,credit_card,6,68.22
50770,9dfd8f2ac479e34a16d68ff827759a23,1,boleto,1,87.32
50771,9cea6943c0d2ab67dc7bde8ab9b03f32,1,credit_card,17,177.25
50772,62f4f5e7e824ac2fd8df825f4492ab5b,1,boleto,1,42.96
50773,d8d8abd9a4aa1b36575678bdf5e9d23e,1,credit_card,10,331.8
50774,e128a277a345197ba9155d63c2666f99,1,boleto,1,34.57
50775,95602660d1840a734d33125e90ce2b00,1,boleto,1,228.29
50776,70828ad0ee27db08d57b1437374b15e3,1,credit_card,1,66.1
50777,d3a0d186a5e203acfa13cd9a541073d5,1,boleto,1,114.45
50778,133a94aa41cab8ad1d4cf02c2636b9cc,3,voucher,1,39.47
50779,24ceed9729a86f5e36fd61ae94183817,4,voucher,1,39.08
50780,bd5e2ecf9b560ddab3d1f8c7b48ddfe2,1,credit_card,1,87.81
50781,4e55b06f6fb2f612f4bf4723563fd326,1,credit_card,1,24.02
50782,aa65d58f7ec283d50195563c69c9d6da,1,credit_card,3,66.01
50783,2f014917c80b1bf6576e1f3ce7a4bffd,1,credit_card,8,216.07
50784,544b98cbee1fc6152e5ede26e1ef2986,1,credit_card,1,68.12
50785,b405fed41fa637afcbe35298147290af,1,boleto,1,56.41
50786,d99bb25e168c15db3113f5d5db1ee1b4,1,boleto,1,87.55
50787,0818699476819463109688475b808343,1,credit_card,10,2607.09
50788,00664284de7a3470d22931ed78615ee4,1,credit_card,2,55.75
50789,5c2a89b532544cedf5069013231f0c8e,1,credit_card,1,189.33
50790,793d5734dbcacd65ede9e18d93ff8c84,1,boleto,1,51.69
50791,c3a3bb473dbe33079acc4b7f5a965196,1,credit_card,10,158.88
50792,fe7fd4c764d135ef92ab8e6f0f8546bd,1,boleto,1,123.4
50793,481bab4ab953e59fd75574754371e676,1,boleto,1,56.6
50794,1da00355018ed3e0fdd548cf3ddada99,1,credit_card,2,80.1
50795,f674021e6e963d09499ccbadde19f214,1,credit_card,7,171.93
50796,6e8bc07b95e2bb07cf9c1fcd3684e34c,1,credit_card,4,63.35
50797,a0c0fc24532de3f29103af8136d00d78,1,boleto,1,177.8
50798,a122cfd6bf1027781187a1fec2f24ba1,1,credit_card,2,99.9
50799,ac259d6b492dc2248e737fd75bffa70b,1,credit_card,1,49.0
50800,eb4bfa31c0d54df31280baa9f95e4e78,1,credit_card,8,1014.75
50801,a91402873e20638661e1df60e8eb63dd,1,credit_card,2,270.22
50802,ba02d5b151d67c38d57577ab9a934828,1,credit_card,2,25.03
50803,90d897de8f553051e5788b65997dc669,1,credit_card,3,65.22
50804,5c41c8b1cb46ca2a7fdd390e960d9ade,1,credit_card,1,110.74
50805,9c7b78b186d8f105e716025272a904b4,1,voucher,1,59.27
50806,e55b8c5adaece78a8727257a535b0156,1,credit_card,1,108.1
50807,ee58623a2689e830e5a9519a7088a04b,1,credit_card,8,286.56
50808,cfcb1e7c684257721d28ca81c394714c,1,credit_card,1,89.88
50809,5d39411a17c42bca603225f6f89a0207,1,credit_card,1,123.11
50810,fddd8f5e5947098f75c2967d7cb2c3de,1,credit_card,2,48.72
50811,df1fb814cd2fd847abda026285f5c4aa,1,boleto,1,258.56
50812,4f4df0a17ade1a35eec2f9e2ea067af1,1,credit_card,1,119.48
50813,a951e33707c482b3162485996e1d0393,1,voucher,1,25.0
50814,f2a6e4114bb3100fe47a10d807079082,1,credit_card,1,76.36
50815,2841fd83431ec02cb85c516664c128a1,1,credit_card,5,50.0
50816,193dce17420e5a1662145bdba0605cd6,1,voucher,1,20.0
50817,8453dac90d79a1163ca3cc4399801d62,1,boleto,1,177.48
50818,f9ca78db37320d8b51acd2e6eacc3f22,1,credit_card,1,536.75
50819,f325a745f44598592ea78a6e64b589b4,1,credit_card,1,34.65
50820,3961a71512408632c7b76c129c0272c6,1,credit_card,1,124.52
50821,bf16925092e978c7d8f30e217e7ca593,1,boleto,1,327.72
50822,3ec588a9ef40bcc380a1f2401409b13b,1,credit_card,1,36.09
50823,8a24246c79463794ce357f7adc2eb5dc,1,credit_card,1,329.98
50824,8258256a5491a4e80cbc6e6d15362318,1,credit_card,1,146.02
50825,422c7b02842de5256c6ae63a6898a64f,1,credit_card,2,322.89
50826,62c71810c2add37afce40e5e272e0544,1,credit_card,3,172.66
50827,00949655cdd8d0465e433a5e6c9643e5,1,boleto,1,25.87
50828,6f8c04e8edee74deceff537063bd46cc,1,credit_card,1,260.46
50829,100db0fb5000a9f02f0d3ee2470c85c1,1,credit_card,2,134.72
50830,44f77123c08b319dff9a40cb561a6169,1,credit_card,4,204.63
50831,0711187b308dcd4265872d4d1b565b06,1,credit_card,2,121.0
50832,fec4d0de541b41fe6ae602ea962dce1a,1,credit_card,1,26.78
50833,3aeb5dc8a6c964b163a87ad39263bf0f,1,credit_card,1,159.32
50834,1cff0fb86f1f68d69f65f7a9746f2096,1,boleto,1,267.25
50835,e5f19a5270a65dd6e5deb65c0b16d719,1,credit_card,8,343.16
50836,33cfa9cfd39c08b8a0ba8a94850a15e5,1,credit_card,8,87.24
50837,3d996bbec62b68df7d6b45c2f04ff1d7,1,credit_card,1,38.59
50838,a36018fd34ab00dbd34e54db5ec3dbd2,1,credit_card,8,107.0
50839,64c448c5b11157c64585eb51d17eafe6,1,credit_card,2,76.66
50840,10b4216867b2f0551badfa193a48c213,1,credit_card,3,92.41
50841,e636e64e725aeff4955e397f34162049,1,boleto,1,46.13
50842,241decf89353e0c1f231b985214d8404,1,boleto,1,64.44
50843,91d6d5752d41b6d8cbd20d30b7750459,1,credit_card,1,19.42
50844,c531cb50fa0506125473379b2d74356b,1,credit_card,3,166.05
50845,b56dabf51bf716407925461f90b99f15,1,boleto,1,419.04
50846,3aee81e01f24405a40616bee07415a45,1,credit_card,3,94.31
50847,917fa8f40024e6e7bd1533221767ff65,1,credit_card,8,220.04
50848,fc8c45d48a8d811ac01a5422e8cd9409,1,credit_card,1,69.03
50849,7e5db9e4a8de1e5908fa74963fd30e41,1,boleto,1,113.72
50850,15ac0c27c404a6601dc7a613faddc813,1,voucher,1,25.0
50851,97445d49acef660b9217b07d0fc1ce3a,1,credit_card,2,145.99
50852,c78ebbd697d902b76f0b9381f22b17cd,1,credit_card,3,253.28
50853,090395e4f947097290d8bde7125fe883,1,credit_card,1,37.09
50854,a03ba18c4454de2b89c3950fadd3748e,1,boleto,1,181.33
50855,8829d663716d232eebeff74dc6f15af1,1,credit_card,7,538.6
50856,8d10435d438f4f2582d83a8cb0f007ad,1,boleto,1,118.73
50857,f44d571d6da6dd1daf4ee2de7e006b6b,1,boleto,1,216.07
50858,52e6988a13f9dd7d567b0816dba52a03,1,boleto,1,3041.73
50859,8f22c3d28fe3bfa49067957987c0c8d1,1,credit_card,10,326.34
50860,08dfcccb31a3a2b6f527d245ebd3310b,1,credit_card,2,137.53
50861,3c40398038e198e9e1636c1116378da8,1,boleto,1,178.56
50862,a197b35f219e5f959cad58cc5a229678,1,boleto,1,46.59
50863,d8721b9f395286c3b43ff47a250ad40a,1,credit_card,4,143.41
50864,7ce4e38f4eadd993bb5b2e60bb7f7bec,1,debit_card,1,283.02
50865,28fa410eec232354726af94904c6fa9b,1,boleto,1,100.57
50866,08beae16754b76c55e9f49c7d4d138dd,1,credit_card,5,102.03
50867,9c5d8aa9b979544037864b7bf09d3524,1,credit_card,6,63.88
50868,c69f7508f4c5846fed84591077e583c1,1,credit_card,1,47.64
50869,6b1e226ba2512e424031208f6caffdca,1,boleto,1,330.08
50870,b61ef53b312800422111b08cd1619498,1,credit_card,3,32.78
50871,414a0b1cbb58b3ae7ce9c39083fcf007,1,credit_card,2,78.96
50872,52cb5ef0eb334c9b6c21119fc55f608c,1,credit_card,1,45.34
50873,dcb2902b7af9841bf7aa832c33f69f1b,1,credit_card,4,316.3
50874,9d338554e6a547c58691018e942e224e,1,credit_card,1,53.18
50875,933b8ec7305b79bf5057f495364a7f20,1,debit_card,1,247.68
50876,474871bbd62988ab38f2d15c093f3233,1,credit_card,3,392.72
50877,b6a2fed48bed96ec6db31f2850896e77,1,credit_card,4,108.72
50878,84ebc7aa538e4655d5d3c6810003c6f4,1,boleto,1,40.09
50879,ae9e63d9e351f66eb5f9032397bcddfd,3,voucher,1,8.61
50880,0bea543455029a72056bd0e781a8dca7,1,boleto,1,140.02
50881,c1e31d7c0b816af8539eaeee20379889,1,credit_card,6,68.23
50882,6b6484df41852bcee6a9b4d253379b1b,1,boleto,1,116.94
50883,f3f13f75c34a679c5006108acf61e0da,1,credit_card,7,144.44
50884,8b837793f7c7cf603440ed84d25487ff,1,credit_card,10,188.09
50885,1ceb3108c68b70110cbeb7b7061e1a38,1,boleto,1,290.3
50886,c9ac9cb5ec6a243bb9bd2338199748a5,1,credit_card,8,98.15
50887,90afb8151d6aca71ae7b52a029ebc165,1,credit_card,8,1471.51
50888,9ec97afb4b5c962313a6e146711f8334,1,credit_card,5,73.34
50889,634de1499ffe996612a8960e10d1c4ee,1,credit_card,3,226.12
50890,4a29a61983d3ffb4f13646aa9ee9aab6,1,credit_card,4,45.37
50891,53022bc7203c0c8ce655a82521c8867c,1,credit_card,4,105.06
50892,4b918143b2bc5955cca83595afd57833,1,boleto,1,119.25
50893,cb21a02602964e085cb4e31a404a310e,1,credit_card,3,57.09
50894,6ff4ca5d20f7d9fef17e2904de45f102,1,credit_card,6,134.34
50895,ebb0572173c1ff1b9b126bf4d2ed9114,1,credit_card,4,92.97
50896,455a06b2c87c0974656c52d6f315d56e,1,credit_card,2,133.75
50897,e2101b7f68035b709716010fb28abb99,1,credit_card,5,153.56
50898,209b30577b4c8a3f622822461ede363e,1,credit_card,5,381.86
50899,3cd74c600666380ec586606e62f1d20d,1,credit_card,1,45.13
50900,1446390485bfa8ea593dbd273d725218,1,credit_card,8,102.64
50901,8f392cfc52d27b65c4c194b60216873e,1,credit_card,3,153.27
50902,667e11eca18e4b0a93611781f8b18302,1,credit_card,4,91.18
50903,5ee6e8af3ae23b56e3a293f0acc3e206,1,credit_card,3,80.32
50904,081aa4722ec9005a164bb9e2c2090911,1,credit_card,8,236.7
50905,5396a52ab4998b4d8ccb51b73cbc35d1,1,credit_card,2,58.28
50906,53b122ab361cdd253c61d8f63bdc2a75,3,voucher,1,15.84
50907,2526d08a2985e1b276a405915c2d8be9,1,credit_card,5,533.57
50908,c0ed1e5690afee470f14fca47046cffe,1,credit_card,5,477.96
50909,f5281f570b351e2fc6569df06bbc21cd,1,credit_card,10,1019.97
50910,c064f1af2555ae9dbb9efd65b5381684,1,credit_card,1,91.47
50911,35c3b3b2f196293240304eb8601b3d8c,1,credit_card,3,36.15
50912,5d4aa068372bd9c8e056357446f19e6b,1,credit_card,2,340.07
50913,9afe140eb263e30124e4abeeb76c4100,1,credit_card,1,78.64
50914,bd6a23b926eaaee84f90244b9bcb12ac,1,credit_card,1,47.3
50915,9b808cd87ad1f00034b9059946ce0e57,1,credit_card,1,50.0
50916,bbc87de149eab80106f390cd7014c3ad,1,credit_card,8,87.81
50917,ea60e9579f440bbca132b795ff54807f,1,credit_card,3,69.22
50918,4f851e6056e99764b563bff8fa90cd99,1,credit_card,8,614.45
50919,fec1a2a1810b5d8cb301a4ddfebbd306,1,boleto,1,65.1
50920,cc85b0be56a5a15d2146816d54ee0eff,1,boleto,1,230.15
50921,338ad3e0a9c500b0d203752e0ad58299,1,credit_card,1,20.68
